Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km)
AUDI,A4 ULTRA,COMPACT,0.14666666666666667,0.07692307692307693,AM7,Z,0.16666666666666663,0.14457831325301204,0.15909090909090912,0.44827586206896547,0.19014084507042253
INFINITI,QX30,COMPACT,0.14666666666666667,0.07692307692307693,AM7,Z,0.20833333333333326,0.1867469879518072,0.2,0.37931034482758624,0.24413145539906103
SRT,VIPER GTS COUPE,TWO-SEATER,1.0,0.5384615384615385,M6,Z,0.5984848484848484,0.542168674698795,0.5818181818181818,0.10344827586206895,0.6877934272300469
FORD,Fusion,MID-SIZE,0.08000000000000002,0.07692307692307693,AS6,X,0.21969696969696967,0.18072289156626506,0.2090909090909091,0.3620689655172414,0.2535211267605634
VOLVO,S60 T6 AWD,COMPACT,0.14666666666666667,0.07692307692307693,AS8,Z,0.2689393939393939,0.253012048192771,0.26363636363636367,0.3103448275862069,0.31690140845070425
VOLKSWAGEN,GOLF SPORTWAGON TDI (modified),STATION WAGON - SMALL,0.14666666666666667,0.07692307692307693,AM6,D,0.12878787878787878,0.09638554216867465,0.11818181818181822,0.5344827586206897,0.19718309859154928
MAZDA,CX-5 Turbo 4WD,SUV - SMALL,0.21333333333333332,0.07692307692307693,AS6,X,0.25,0.2831325301204818,0.25909090909090915,0.3103448275862069,0.3145539906103286
MASERATI,LEVANTE S,SUV - STANDARD,0.28,0.23076923076923078,AS8,Z,0.4696969696969697,0.49397590361445776,0.48181818181818187,0.13793103448275862,0.5868544600938967
MITSUBISHI,Eclipse Cross 4WD,SUV - SMALL,0.08000000000000002,0.07692307692307693,AV8,X,0.20454545454545453,0.29518072289156627,0.23636363636363644,0.32758620689655177,0.2816901408450704
MITSUBISHI,MIRAGE,COMPACT,0.04000000000000001,0.0,M5,X,0.10606060606060608,0.09638554216867465,0.10000000000000003,0.5862068965517242,0.11971830985915491
AUDI,A7 quattro,MID-SIZE,0.28,0.23076923076923078,AM7,Z,0.24621212121212116,0.253012048192771,0.25,0.3103448275862069,0.3004694835680751
MERCEDES-BENZ,ML 350 BLUETEC 4MATIC,SUV - STANDARD,0.28,0.23076923076923078,AS7,D,0.28787878787878785,0.2710843373493975,0.2818181818181819,0.27586206896551724,0.42723004694835676
MITSUBISHI,Outlander 4WD,SUV - SMALL,0.28,0.23076923076923078,A6,Z,0.2954545454545454,0.28915662650602403,0.29545454545454547,0.27586206896551724,0.352112676056338
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,0.21333333333333332,0.07692307692307693,A6,X,0.2954545454545454,0.31325301204819267,0.3,0.25862068965517243,0.3661971830985915
CHRYSLER,300 AWD (MDS),FULL-SIZE,0.64,0.38461538461538464,A5,X,0.4507575757575758,0.36144578313253006,0.4227272727272728,0.1724137931034483,0.4976525821596244
SUBARU,Crosstrek AWD,SUV - SMALL,0.14666666666666667,0.07692307692307693,AV8,X,0.16287878787878785,0.18072289156626506,0.17272727272727278,0.4310344827586207,0.20892018779342722
CADILLAC,ATS,COMPACT,0.14666666666666667,0.07692307692307693,AS8,Z,0.2386363636363636,0.2228915662650602,0.2318181818181818,0.3448275862068965,0.2816901408450704
BMW,230i Coupe,SUBCOMPACT,0.14666666666666667,0.07692307692307693,AS8,Z,0.20075757575757575,0.20481927710843376,0.2,0.37931034482758624,0.24413145539906103
BMW,M6,COMPACT,0.4666666666666667,0.38461538461538464,AM7,Z,0.4962121212121212,0.4518072289156626,0.48181818181818187,0.13793103448275862,0.5821596244131455
HONDA,HR-V,SUV - SMALL,0.12,0.07692307692307693,AV7,X,0.15530303030303033,0.16265060240963855,0.15909090909090912,0.44827586206896547,0.19014084507042253
SUBARU,IMPREZA AWD,COMPACT,0.14666666666666667,0.07692307692307693,AV6,X,0.16287878787878785,0.14457831325301204,0.15909090909090912,0.44827586206896547,0.18544600938967135
BMW,330i xDRIVE TOURING,STATION WAGON - SMALL,0.14666666666666667,0.07692307692307693,AS8,Z,0.2386363636363636,0.20481927710843376,0.2272727272727273,0.3448275862068965,0.27464788732394363
MAZDA,MX-5,TWO-SEATER,0.14666666666666667,0.07692307692307693,AS6,Z,0.2765151515151515,0.2710843373493975,0.2772727272727273,0.29310344827586204,0.3262910798122065
SUBARU,FORESTER AWD,SUV - SMALL,0.21333333333333332,0.07692307692307693,M6,X,0.2537878787878788,0.25903614457831325,0.2545454545454545,0.3103448275862069,0.2981220657276995
TOYOTA,Highlander AWD LE,SUV - STANDARD,0.3466666666666667,0.23076923076923078,AS8,X,0.284090909090909,0.28915662650602403,0.28636363636363643,0.27586206896551724,0.34272300469483563
BENTLEY,CONTINENTAL GT,COMPACT,0.41333333333333333,0.38461538461538464,AS8,Z,0.4507575757575758,0.32530120481927705,0.4090909090909091,0.1896551724137931,0.49530516431924876
TOYOTA,HIGHLANDER AWD,SUV - STANDARD,0.3466666666666667,0.23076923076923078,AS6,X,0.33333333333333326,0.34337349397590355,0.33636363636363636,0.24137931034482757,0.3943661971830986
TOYOTA,4RUNNER 4WD,SUV - STANDARD,0.41333333333333333,0.23076923076923078,AS5,X,0.3787878787878787,0.42771084337349385,0.39545454545454556,0.1896551724137931,0.4741784037558685
LEXUS,ES 300h,MID-SIZE,0.21333333333333332,0.07692307692307693,AV6,X,0.06060606060606061,0.12650602409638553,0.08181818181818185,0.6379310344827587,0.09389671361502347
LAND ROVER,Range Rover Sport 3.0,SUV - STANDARD,0.28,0.23076923076923078,AS8,Z,0.3749999999999999,0.37951807228915657,0.37727272727272737,0.20689655172413796,0.4577464788732394
AUDI,S4,COMPACT,0.28,0.23076923076923078,AM8,Z,0.2765151515151515,0.24096385542168672,0.26363636363636367,0.3103448275862069,0.31924882629107976
ASTON MARTIN,Vantage V8,TWO-SEATER,0.41333333333333333,0.38461538461538464,A8,Z,0.3219696969696969,0.32530120481927705,0.3227272727272727,0.24137931034482757,0.3943661971830986
KIA,RIO ECO,COMPACT,0.09333333333333335,0.07692307692307693,AS6,X,0.16287878787878785,0.13855421686746985,0.15909090909090912,0.44827586206896547,0.18544600938967135
MINI,COOPER 5 DOOR,SUBCOMPACT,0.08000000000000002,0.0,AS6,Z,0.17045454545454541,0.16867469879518068,0.17272727272727278,0.4310344827586207,0.20657276995305165
FIAT,500L TURBO,STATION WAGON - SMALL,0.06666666666666665,0.07692307692307693,M6,X,0.19318181818181818,0.19277108433734938,0.1954545454545455,0.396551724137931,0.2276995305164319
FORD,FUSION AWD,MID-SIZE,0.24000000000000005,0.23076923076923078,AS6,X,0.3522727272727272,0.3012048192771084,0.33636363636363636,0.24137931034482757,0.4084507042253521
RAM,1500 4X4,PICKUP TRUCK - STANDARD,0.64,0.38461538461538464,A6,X,0.5037878787878787,0.5240963855421685,0.5136363636363637,0.12068965517241381,0.6220657276995305
LINCOLN,MKZ AWD,MID-SIZE,0.37333333333333335,0.23076923076923078,AS6,X,0.33712121212121204,0.3192771084337349,0.33181818181818185,0.24137931034482757,0.3896713615023474
BMW,M6 CABRIOLET,SUBCOMPACT,0.4666666666666667,0.38461538461538464,AM7,Z,0.4924242424242423,0.45783132530120474,0.48181818181818187,0.13793103448275862,0.5798122065727699
MINI,JOHN COOPER WORKS CLUBMAN ALL4,MID-SIZE,0.14666666666666667,0.07692307692307693,M6,Z,0.2727272727272727,0.21686746987951802,0.2545454545454545,0.3103448275862069,0.3098591549295775
JAGUAR,F-TYPE COUPE R-DYNAMIC AWD,TWO-SEATER,0.28,0.23076923076923078,AS8,Z,0.33333333333333326,0.31325301204819267,0.3272727272727273,0.24137931034482757,0.39671361502347413
SUBARU,TRIBECA AWD,SUV - SMALL,0.36,0.23076923076923078,AS5,X,0.3977272727272726,0.42771084337349385,0.4090909090909091,0.1896551724137931,0.48122065727699526
HYUNDAI,Veloster N,COMPACT,0.14666666666666667,0.07692307692307693,M6,X,0.24242424242424238,0.25903614457831325,0.24545454545454548,0.32758620689655177,0.30516431924882625
CHEVROLET,Blazer AWD,SUV - SMALL,0.14666666666666667,0.07692307692307693,A9,X,0.2689393939393939,0.2831325301204818,0.27272727272727276,0.29310344827586204,0.31924882629107976
ACURA,ILX,COMPACT,0.2,0.07692307692307693,AM8,Z,0.19318181818181818,0.15662650602409636,0.18181818181818182,0.41379310344827586,0.2183098591549296
HONDA,FIT,STATION WAGON - SMALL,0.08000000000000002,0.07692307692307693,AV,X,0.10606060606060608,0.10240963855421689,0.10454545454545461,0.5689655172413792,0.12676056338028172
FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,0.5466666666666666,0.38461538461538464,AS10,X,0.43560606060606055,0.5060240963855421,0.45909090909090905,0.15517241379310348,0.5586854460093896
MAZDA,MAZDA3 4-DOOR,COMPACT,0.14666666666666667,0.07692307692307693,M6,X,0.16287878787878785,0.13253012048192772,0.1545454545454546,0.46551724137931033,0.18544600938967135
ACURA,MDX Hybrid AWD,SUV - SMALL,0.28,0.23076923076923078,AM7,Z,0.18560606060606055,0.3012048192771084,0.22272727272727277,0.3448275862068965,0.2676056338028169
DODGE,Challenger AWD,MID-SIZE,0.36,0.23076923076923078,A8,X,0.32575757575757575,0.2831325301204818,0.31363636363636366,0.25862068965517243,0.380281690140845
PORSCHE,911 CARRERA 4S,MINICOMPACT,0.28,0.23076923076923078,AM7,Z,0.25757575757575757,0.2710843373493975,0.26363636363636367,0.3103448275862069,0.31924882629107976
JAGUAR,F-TYPE Coupe,TWO-SEATER,0.14666666666666667,0.07692307692307693,AS8,Z,0.22727272727272724,0.2289156626506024,0.2318181818181818,0.3448275862068965,0.27934272300469476
CHEVROLET,TRAX,SUV - SMALL,0.06666666666666665,0.07692307692307693,M6,X,0.18939393939393934,0.1867469879518072,0.18636363636363634,0.396551724137931,0.23004694835680753
GENESIS,G90 AWD,FULL-SIZE,0.31999999999999995,0.23076923076923078,AS8,Z,0.35984848484848475,0.34337349397590355,0.35454545454545455,0.22413793103448276,0.4295774647887324
PORSCHE,BOXSTER GTS,TWO-SEATER,0.21333333333333332,0.07692307692307693,AM7,Z,0.28787878787878785,0.31325301204819267,0.29545454545454547,0.27586206896551724,0.35915492957746475
PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,0.3866666666666666,0.23076923076923078,M7,Z,0.33333333333333326,0.31325301204819267,0.3272727272727273,0.24137931034482757,0.38497652582159625
MINI,COOPER S CLUBMAN,MID-SIZE,0.14666666666666667,0.07692307692307693,M6,Z,0.25,0.2228915662650602,0.24090909090909096,0.32758620689655177,0.29107981220657275
FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,0.5466666666666666,0.38461538461538464,AS10,E,0.6515151515151514,0.795180722891566,0.7,0.051724137931034475,0.5375586854460094
LAND ROVER,Discovery TD6 Diesel,SUV - STANDARD,0.28,0.23076923076923078,AS8,D,0.2689393939393939,0.31325301204819267,0.28636363636363643,0.27586206896551724,0.4295774647887324
PORSCHE,BOXSTER,TWO-SEATER,0.14666666666666667,0.07692307692307693,M6,Z,0.25757575757575757,0.25903614457831325,0.25909090909090915,0.3103448275862069,0.312206572769953
TOYOTA,Tundra,PICKUP TRUCK - STANDARD,0.64,0.38461538461538464,AS6,X,0.5113636363636362,0.5783132530120481,0.5363636363636364,0.12068965517241381,0.6455399061032864
JEEP,GRAND CHEROKEE 4X4,SUV - STANDARD,0.28,0.23076923076923078,A8,D,0.2651515151515151,0.2710843373493975,0.26818181818181824,0.29310344827586204,0.4037558685446009
JAGUAR,F-TYPE Coupe R-Dynamic AWD,TWO-SEATER,0.28,0.23076923076923078,AS8,Z,0.33333333333333326,0.31325301204819267,0.3272727272727273,0.24137931034482757,0.39671361502347413
LAND ROVER,RANGE ROVER EVOQUE,SUV - SMALL,0.14666666666666667,0.07692307692307693,AS9,Z,0.2537878787878788,0.24096385542168672,0.25,0.3103448275862069,0.30281690140845063
DODGE,CHARGER (MDS),FULL-SIZE,0.64,0.38461538461538464,A8,X,0.3977272727272726,0.32530120481927705,0.37272727272727285,0.20689655172413796,0.45305164319248825
CHEVROLET,Tahoe 4WD,SUV - STANDARD,0.7066666666666667,0.38461538461538464,A10,Z,0.46590909090909083,0.4156626506024096,0.4454545454545455,0.15517241379310348,0.5422535211267605
TOYOTA,Sienna AWD,MINIVAN,0.3466666666666667,0.23076923076923078,AS8,X,0.3484848484848484,0.3373493975903613,0.3454545454545454,0.22413793103448276,0.4178403755868545
GMC,Sierra 4WD AT4,PICKUP TRUCK - STANDARD,0.5866666666666667,0.38461538461538464,A8,X,0.41287878787878785,0.4457831325301205,0.4227272727272728,0.1724137931034483,0.5117370892018779
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,0.37333333333333335,0.23076923076923078,AS6,X,0.40909090909090906,0.4457831325301205,0.4227272727272728,0.1724137931034483,0.4976525821596244
TOYOTA,RAV4 Hybrid AWD,SUV - SMALL,0.21333333333333332,0.07692307692307693,AV6,X,0.06060606060606061,0.13855421686746985,0.08636363636363636,0.6206896551724137,0.10328638497652584
CHEVROLET,Traverse AWD,SUV - STANDARD,0.36,0.23076923076923078,A9,X,0.35606060606060597,0.3373493975903613,0.35000000000000003,0.22413793103448276,0.4225352112676056
INFINITI,Q70,MID-SIZE,0.6266666666666666,0.38461538461538464,AS7,Z,0.39015151515151514,0.3313253012048192,0.37272727272727285,0.20689655172413796,0.43896713615023475
GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,0.7066666666666667,0.38461538461538464,A10,Z,0.428030303030303,0.47590361445783125,0.4454545454545455,0.15517241379310348,0.539906103286385
LAMBORGHINI,HURACAN SPYDER AWD,TWO-SEATER,0.5733333333333334,0.5384615384615385,AM7,Z,0.4924242424242423,0.5,0.49545454545454554,0.13793103448275862,0.596244131455399
PORSCHE,911 TARGA 4S,MINICOMPACT,0.28,0.23076923076923078,AM7,Z,0.2613636363636363,0.27710843373493965,0.26818181818181824,0.29310344827586204,0.3215962441314554
CHEVROLET,CORVETTE Z06,TWO-SEATER,0.7066666666666667,0.38461538461538464,M7,Z,0.43181818181818177,0.3975903614457831,0.4227272727272728,0.1724137931034483,0.5070422535211268
CHEVROLET,CRUZE DIESEL,MID-SIZE,0.14666666666666667,0.07692307692307693,AS6,D,0.17045454545454541,0.06626506024096382,0.13636363636363635,0.5,0.22535211267605634
CHEVROLET,IMPALA,FULL-SIZE,0.36,0.23076923076923078,AS6,E,0.48484848484848475,0.4518072289156626,0.4727272727272727,0.13793103448275862,0.31924882629107976
CHEVROLET,COLORADO ZR2 4WD,PICKUP TRUCK - SMALL,0.2533333333333333,0.07692307692307693,A6,D,0.31439393939393934,0.4036144578313252,0.3454545454545454,0.22413793103448276,0.5140845070422535
HONDA,CIVIC SEDAN,MID-SIZE,0.14666666666666667,0.07692307692307693,M6,X,0.17424242424242425,0.11445783132530121,0.1545454545454546,0.46551724137931033,0.18779342723004697
KIA,Optima Hybrid,MID-SIZE,0.14666666666666667,0.07692307692307693,AM6,X,0.07196969696969696,0.07228915662650601,0.07272727272727275,0.6724137931034482,0.08685446009389672
LAMBORGHINI,HURACAN SPYDER,TWO-SEATER,0.5733333333333334,0.5384615384615385,AM7,Z,0.4734848484848484,0.46385542168674687,0.4727272727272727,0.13793103448275862,0.5657276995305164
DODGE,CHARGER (MDS),FULL-SIZE,0.64,0.38461538461538464,A5,X,0.43181818181818177,0.34337349397590355,0.4000000000000001,0.1896551724137931,0.4835680751173709
MAZDA,CX-9 4WD,SUV - SMALL,0.21333333333333332,0.07692307692307693,AS6,X,0.2765151515151515,0.29518072289156627,0.28636363636363643,0.27586206896551724,0.34272300469483563
MERCEDES-BENZ,G 550,SUV - STANDARD,0.6133333333333333,0.38461538461538464,AS7,Z,0.5946969696969695,0.7289156626506024,0.6409090909090909,0.08620689655172414,0.7582159624413145
BMW,M4 Coupe Competition,COMPACT,0.28,0.23076923076923078,AM7,Z,0.3749999999999999,0.37951807228915657,0.37727272727272737,0.20689655172413796,0.45539906103286387
LAMBORGHINI,AVENTADOR COUPE,TWO-SEATER,0.7466666666666667,0.6923076923076923,AM7,Z,0.6818181818181817,0.5240963855421685,0.6272727272727272,0.08620689655172414,0.7605633802816901
MINI,COOPER CONVERTIBLE,MINICOMPACT,0.08000000000000002,0.0,M6,Z,0.1515151515151515,0.12048192771084335,0.14090909090909093,0.4827586206896552,0.1737089201877934
BMW,740Li xDRIVE SEDAN,FULL-SIZE,0.28,0.23076923076923078,AS8,Z,0.2992424242424242,0.24698795180722885,0.2818181818181819,0.27586206896551724,0.33098591549295775
JAGUAR,F-TYPE V8 S CONVERTIBLE,TWO-SEATER,0.5466666666666666,0.38461538461538464,AS8,Z,0.40909090909090906,0.37349397590361433,0.39545454545454556,0.1896551724137931,0.46478873239436613
BMW,M2,SUBCOMPACT,0.28,0.23076923076923078,M6,Z,0.33712121212121204,0.31325301204819267,0.33181818181818185,0.24137931034482757,0.4014084507042254
CADILLAC,CTS AWD,MID-SIZE,0.14666666666666667,0.07692307692307693,AS8,Z,0.2651515151515151,0.253012048192771,0.25909090909090915,0.3103448275862069,0.312206572769953
MERCEDES-BENZ,Metris Cargo,SPECIAL PURPOSE VEHICLE,0.14666666666666667,0.07692307692307693,A7,Z,0.2765151515151515,0.3493975903614458,0.3,0.25862068965517243,0.363849765258216
KIA,SORENTO AWD,SUV - SMALL,0.14666666666666667,0.07692307692307693,AS6,X,0.3068181818181818,0.3192771084337349,0.30909090909090914,0.25862068965517243,0.38262910798122063
LINCOLN,MKX AWD,SUV - SMALL,0.37333333333333335,0.23076923076923078,AS6,X,0.35984848484848475,0.37951807228915657,0.3636363636363637,0.20689655172413796,0.42723004694835676
BMW,530i xDrive,MID-SIZE,0.14666666666666667,0.07692307692307693,AS8,Z,0.22727272727272724,0.19277108433734938,0.21363636363636368,0.3620689655172414,0.2605633802816901
HONDA,CIVIC HATCHBACK,FULL-SIZE,0.08000000000000002,0.07692307692307693,AV,X,0.13257575757575757,0.12048192771084335,0.12727272727272732,0.5172413793103448,0.15492957746478872
BENTLEY,BENTAYGA,SUV - STANDARD,0.68,0.6923076923076923,AS8,Z,0.553030303030303,0.49397590361445776,0.5363636363636364,0.12068965517241381,0.6431924882629108
AUDI,TTS COUPE QUATTRO,SUBCOMPACT,0.14666666666666667,0.07692307692307693,AM6,Z,0.23106060606060608,0.27710843373493965,0.24545454545454548,0.32758620689655177,0.2957746478873239
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,0.5866666666666667,0.38461538461538464,A8,X,0.41666666666666663,0.4036144578313252,0.4090909090909091,0.1896551724137931,0.5
VOLKSWAGEN,Golf SportWagen 4MOTION,STATION WAGON - SMALL,0.12,0.07692307692307693,M6,X,0.25,0.21686746987951802,0.23636363636363644,0.32758620689655177,0.2863849765258216
MAZDA,MAZDA6 TURBO,MID-SIZE,0.21333333333333332,0.07692307692307693,AS6,X,0.21969696969696967,0.2108433734939759,0.21818181818181825,0.3620689655172414,0.26291079812206575
KIA,Forte,MID-SIZE,0.14666666666666667,0.07692307692307693,M6,X,0.16666666666666663,0.14457831325301204,0.15909090909090912,0.44827586206896547,0.19718309859154928
BMW,X6 xDRIVE50i,SUV - STANDARD,0.4666666666666667,0.38461538461538464,AS8,Z,0.43181818181818177,0.43975903614457823,0.43636363636363634,0.1724137931034483,0.5258215962441314
KIA,FORTE,MID-SIZE,0.12,0.07692307692307693,A6,X,0.20454545454545453,0.15662650602409636,0.19090909090909097,0.396551724137931,0.22300469483568078
MITSUBISHI,MIRAGE,COMPACT,0.04000000000000001,0.0,AV,X,0.08333333333333334,0.0783132530120482,0.08181818181818185,0.6379310344827587,0.10093896713615022
TOYOTA,C-HR,COMPACT,0.14666666666666667,0.07692307692307693,AS7,X,0.17045454545454541,0.2108433734939759,0.18636363636363634,0.396551724137931,0.2183098591549296
BMW,X1 xDRIVE28i,SUV - SMALL,0.14666666666666667,0.07692307692307693,A8,Z,0.24242424242424238,0.19277108433734938,0.2272727272727273,0.3448275862068965,0.26525821596244137
NISSAN,Rogue,SUV - SMALL,0.21333333333333332,0.07692307692307693,AV,X,0.18560606060606055,0.1867469879518072,0.18636363636363634,0.396551724137931,0.22535211267605634
JAGUAR,XF 20d AWD,MID-SIZE,0.14666666666666667,0.07692307692307693,AS8,D,0.13636363636363635,0.10843373493975902,0.12727272727272732,0.5172413793103448,0.21126760563380284
MASERATI,GRANTURISMO,SUBCOMPACT,0.5066666666666667,0.38461538461538464,AS6,Z,0.5303030303030302,0.4457831325301205,0.5,0.13793103448275862,0.6126760563380281
VOLVO,V60 T5 AWD,STATION WAGON - SMALL,0.14666666666666667,0.07692307692307693,AS8,X,0.25757575757575757,0.24698795180722885,0.2545454545454545,0.3103448275862069,0.30516431924882625
BMW,340i xDRIVE,COMPACT,0.28,0.23076923076923078,AS8,Z,0.2613636363636363,0.2108433734939759,0.24545454545454548,0.32758620689655177,0.2981220657276995
CHEVROLET,MALIBU HYBRID,MID-SIZE,0.12,0.07692307692307693,AV,X,0.022727272727272735,0.09036144578313252,0.04545454545454547,0.7586206896551724,0.05868544600938966
HYUNDAI,ELANTRA,MID-SIZE,0.14666666666666667,0.07692307692307693,M6,X,0.2121212121212121,0.18072289156626506,0.2,0.37931034482758624,0.23943661971830985
MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,0.14666666666666667,0.07692307692307693,M5,X,0.2121212121212121,0.1867469879518072,0.20454545454545459,0.37931034482758624,0.23943661971830985
INFINITI,QX80 4WD,SUV - STANDARD,0.6266666666666666,0.38461538461538464,AS7,Z,0.48106060606060597,0.47590361445783125,0.48181818181818187,0.13793103448275862,0.568075117370892
